Country,Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Bolivia,2010/09,DROUGHT,9,,,,,,14960,11535,,
Bolivia,2010/09,FORESTFIRE,8,,,,1,,,1025,,
Bolivia,2010/09,HAILSTORM,1,,,,,,,800,,
Bolivia,2010/09,STRONGWIND,4,,,,36,190,670,265,,
Bolivia,2010/10,DROUGHT,2,,,,,,7805,,,
Bolivia,2010/10,FORESTFIRE,8,4,1,,8,7,5975,3250,,
Bolivia,2010/10,HAILSTORM,4,,,,,,785,1000,,
Bolivia,2010/10,LANDSLIDE,1,1,,,1,,5,,,
Bolivia,2010/10,STRONGWIND,3,,,,,,130,,,
Bolivia,2010/11,DROUGHT,10,,,,7,,17480,2000,,
Bolivia,2010/11,FLOOD,1,,,,,,,40,,
Bolivia,2010/11,FORESTFIRE,8,1,2,,,17,270,,,
Bolivia,2010/11,FROST,3,,,,,,935,215,,
Bolivia,2010/11,HAILSTORM,8,,,,,,1535,6595,,
Bolivia,2010/11,STRONGWIND,5,,,,,43,440,575,,
Bolivia,2010/12,DROUGHT,5,,,,,,10380,,,
Bolivia,2010/12,EPIDEMIC,20,1,12777,,,,12777,,,
Bolivia,2010/12,FLOOD,2,,,,,146,730,,,
Bolivia,2010/12,FORESTFIRE,1,,,,,,,,,
Bolivia,2010/12,FROST,2,,,,,,,7745,,
Bolivia,2010/12,HAILSTORM,4,,,,,,2105,3420,,
Bolivia,2010/12,LANDSLIDE,2,1,,,,,750,,,
Bolivia,2010/12,SPATE,5,,,,,30,1450,1590,,
Bolivia,2010/12,TORNADO,1,,,,,40,200,,,
Bolivia,2011/01,DROUGHT,3,,,,,,2820,,,
Bolivia,2011/01,FIRE,1,,,,,,,,,
Bolivia,2011/01,FLOOD,5,2,,,,60,3320,850,,
Bolivia,2011/01,HAILSTORM,18,,1,,,50,15820,2965,,
Bolivia,2011/01,LANDSLIDE,1,,,,,,825,,,
Bolivia,2011/01,SPATE,7,28,,,3,41,1675,900,,
Bolivia,2011/01,STRUCTURE,2,15,8,,11,,,170,,
Bolivia,2011/02,ELECTRICSTORM,1,3,,,,,,15,,
Bolivia,2011/02,FLOOD,47,8,,,161,796,64980,9670,,
Bolivia,2011/02,FROST,1,,,,,,,330,,
Bolivia,2011/02,HAILSTORM,2,,,,,,2865,,,
Bolivia,2011/02,LANDSLIDE,7,4,,,629,822,6050,55,,
Bolivia,2011/02,SPATE,10,6,,,50,60,6085,545,,
Bolivia,2011/02,STRUCTURE,2,3,3,,,2,,10,,
Bolivia,2011/03,ELECTRICSTORM,1,5,,,,135,2290,,,
Bolivia,2011/03,FLOOD,21,,,,7,43,20080,12245,,
Bolivia,2011/03,FLUJOLODO,1,,,,,,300,,,
Bolivia,2011/03,FORESTFIRE,1,,,,,3,,15,,
Bolivia,2011/03,HAILSTORM,1,,,,,,,,,
Bolivia,2011/03,LANDSLIDE,2,,,,,25,2925,,,
Bolivia,2011/03,SPATE,6,,,,,,2025,2365,,
Bolivia,2011/03,STRONGWIND,2,,,,,36,3625,,,
Bolivia,2011/04,DROUGHT,1,,,,,,635,635,,
Bolivia,2011/04,FLOOD,5,,,,,35,3090,175,,
Bolivia,2011/04,FROST,1,,,,,,,855,,
Bolivia,2011/04,HAILSTORM,1,,,,,,,1365,,
Bolivia,2011/05,DROUGHT,5,,,,,,30650,950,,
Bolivia,2011/05,FLOOD,1,,,,,,,,,
Bolivia,2011/05,FROST,1,,,,,,,,,
Bolivia,2011/05,HAILSTORM,3,,,,,,4495,750,,
Bolivia,2011/05,LANDSLIDE,1,,,,3,,,225,,
Bolivia,2011/05,POLLUTION,1,,,,,,960,,,
Bolivia,2011/05,SPATE,1,,,,,,,,,
Bolivia,2011/06,FROST,1,,,,,,,1500,,
Bolivia,2011/06,HAILSTORM,1,,,,,,,,,
Bolivia,2011/07,BIOLOGICAL,3,,,,,15,,,,
Bolivia,2011/07,DROUGHT,2,,,,,,1715,315,,
Bolivia,2011/07,FORESTFIRE,2,,,,,,,,,
Bolivia,2011/07,FROST,1,,,,,,,,,
Bolivia,2011/07,SNOWSTORM,4,1,,,,,6650,6650,,38
Bolivia,2011/08,DROUGHT,3,,,,,,3370,,,
Bolivia,2011/08,FIRE,2,,,,1,,,5,,
Bolivia,2011/08,FORESTFIRE,17,1,,,54,12,,920,,
Bolivia,2011/08,FROST,7,,,,,,1490,3620,,
Bolivia,2011/09,DROUGHT,8,,,,,,12385,2635,,
Bolivia,2011/09,FORESTFIRE,14,,,,68,7,1720,2245,,
Bolivia,2011/09,HAILSTORM,1,,,,,,,,,
Bolivia,2011/10,DROUGHT,3,,,,,,465,,,
Bolivia,2011/10,EARTHQUAKE,1,,,,10,,,50,,
Bolivia,2011/10,FIRE,1,,,,1,,,,,
Bolivia,2011/10,FLOOD,2,,,,,6,,30,,
Bolivia,2011/10,FORESTFIRE,4,,,,30,23,1485,,,
Bolivia,2011/10,FROST,1,,,,,,1095,,,
Bolivia,2011/10,HAILSTORM,4,,,,,31,450,500,,
Bolivia,2011/10,OTHER,1,,,,,,2020,,,
Bolivia,2011/10,STRONGWIND,4,,,,,,1025,75,,
Bolivia,2011/11,DROUGHT,1,,,,,,2510,,,
Bolivia,2011/11,FLOOD,1,,,,,3,150,,,
Bolivia,2011/11,FORESTFIRE,2,,,,,,,,,
Bolivia,2011/11,FROST,1,,,,,,5500,,,
Bolivia,2011/11,HAILSTORM,5,,,,,,4640,1240,,
Bolivia,2011/11,TORNADO,1,,,,,20,400,,,
Bolivia,2011/12,EPIDEMIC,23,56,46908,,,,46908,,,
Bolivia,2011/12,FIRE,4,,4,,,,,4,,
Bolivia,2011/12,FLOOD,9,,,,3,63,9825,910,,
Bolivia,2011/12,FORESTFIRE,1,,,,,10,,50,,
Bolivia,2011/12,HAILSTORM,12,,,,,20,955,1560,,
Bolivia,2011/12,LANDSLIDE,3,,,,5,16,2505,205,,
Bolivia,2011/12,SPATE,4,2,,,,,1880,85,,85
Bolivia,2011/12,STRONGWIND,2,,,,,6,,30,,
Bolivia,2011/12,STRUCTURE,1,,,,1,5,,30,,
Bolivia,2011/12,TORNADO,1,,,,,17,,85,,
Bolivia,2012/01,DROUGHT,2,,,,,,10895,,,
Bolivia,2012/01,FLOOD,17,,,,267,7,30110,2500,,
Bolivia,2012/01,FLUJOLODO,1,,,,,2,,650,,
Bolivia,2012/01,FROST,1,,,,,,,225,,
Bolivia,2012/01,HAILSTORM,15,,,,,5,6565,6045,,
Bolivia,2012/01,LANDSLIDE,3,,,,,7,3840,305,,
Bolivia,2012/01,OTHER,2,,,,,,2750,,,
Bolivia,2012/01,SPATE,8,1,,,,2,9645,990,,
Bolivia,2012/01,STRONGWIND,2,1,,,,17,,85,,
Bolivia,2012/01,STRUCTURE,1,1,,,,,,5,,
Bolivia,2012/02,DROUGHT,1,,,,,,3555,,,
Bolivia,2012/02,FIRE,1,,,,,,,,,
Bolivia,2012/02,FLOOD,31,,,,77,70,82760,450,,
Bolivia,2012/02,FLUJOLODO,1,,,,,42,210,,,
Bolivia,2012/02,FROST,4,,,,30,,18270,615,,
Bolivia,2012/02,HAILSTORM,7,,,,,,6495,2170,,
Bolivia,2012/02,LANDSLIDE,9,4,,,25,43,3040,940,,
Bolivia,2012/02,SPATE,22,3,,,51,35,39905,2050,,
Bolivia,2012/03,DROUGHT,3,,,,,,3405,,,
Bolivia,2012/03,ELECTRICSTORM,2,1,3,,,,,20,,
Bolivia,2012/03,FLOOD,28,,,,110,123,67130,625,,
Bolivia,2012/03,HAILSTORM,10,,,,,14,6870,450,,
Bolivia,2012/03,LANDSLIDE,1,,,,,,2250,,,
Bolivia,2012/03,SPATE,8,6,,,,21,12080,15,,
Bolivia,2012/03,STRONGWIND,3,1,,,,4,3460,5,,
Bolivia,2012/04,DROUGHT,1,,,,,,8930,,,
Bolivia,2012/04,ELECTRICSTORM,1,1,,,,,,5,,
Bolivia,2012/04,FLOOD,1,,,,,,2460,,,
Bolivia,2012/04,FROST,4,,,,,,8770,,,
Bolivia,2012/04,HAILSTORM,1,,,,,,1375,,,
Bolivia,2012/04,STRONGWIND,2,,,,,,,,,
Bolivia,2012/05,DROUGHT,2,,,,,,11385,,,
Bolivia,2012/05,FLOOD,2,,,,,600,3000,,,
Bolivia,2012/05,FLUJOLODO,1,,,,,,16400,,,
Bolivia,2012/05,FROST,5,,,,,,11055,,,
Bolivia,2012/05,HAILSTORM,4,,,,,,13040,,,
Bolivia,2012/05,LANDSLIDE,1,,,,,21,105,,,
Bolivia,2012/06,FIRE,1,,,,,20,100,,,
Bolivia,2012/06,FLOOD,4,,,,,470,3635,800,,
Bolivia,2012/06,FROST,15,,,,,,38645,,,
Bolivia,2012/06,PLAGUE,1,,,,,,,,,
Bolivia,2012/07,DROUGHT,2,,,,,,,2945,,
Bolivia,2012/07,FIRE,2,,,,,1,,5,,
Bolivia,2012/07,FLOOD,1,,,,,275,1375,,,
Bolivia,2012/07,FORESTFIRE,2,,,,,,,,,
Bolivia,2012/07,FROST,9,,,,,,8395,,,
Bolivia,2012/07,STRONGWIND,1,,,,1,,5,,,
Bolivia,2012/08,DROUGHT,19,,,,,,65400,3785,,
Bolivia,2012/08,FIRE,1,,,,,,,,,
Bolivia,2012/08,FORESTFIRE,11,,1,,5,28,500,1501,,
Bolivia,2012/08,FROST,5,,,,,,2610,1730,,
Bolivia,2012/08,LANDSLIDE,1,,,,,,,,,
Bolivia,2012/08,STRONGWIND,1,,,,,,,25,,
Bolivia,2012/09,DROUGHT,4,,,,,,,,,
Bolivia,2012/09,FIRE,1,,,,5,,,25,,
Bolivia,2012/09,FLOOD,2,2,,,,65,,430,,
Bolivia,2012/09,FORESTFIRE,20,,2,,6,16,370,45,,
Bolivia,2012/10,DROUGHT,8,,,,,,2595,10605,,
Bolivia,2012/10,ELECTRICSTORM,1,1,5,,,,,5,,
Bolivia,2012/10,FIRE,2,1,1,,,,,600,,
Bolivia,2012/10,FLOOD,1,,,,,,1790,,,
Bolivia,2012/10,FORESTFIRE,4,,,,1,,,600,,
Bolivia,2012/10,FROST,1,,,,,,790,,,
Bolivia,2012/10,HAILSTORM,8,,,,,38,2865,1850,,
Bolivia,2012/10,PLAGUE,2,,,,,,,1695,,
Bolivia,2012/10,SPATE,4,4,,,,,3820,460,,
Bolivia,2012/10,STRONGWIND,3,,,,5,25,160,275,,
Bolivia,2012/10,STRUCTURE,1,,,,1,6,,110,,
Bolivia,2012/11,DROUGHT,1,,,,,,,,,
Bolivia,2012/11,FLOOD,2,,,,15,15,,600,,
Bolivia,2012/11,HAILSTORM,5,,,,,1,,4740,,
Bolivia,2012/11,STRONGWIND,1,,,,,90,1600,,,
Bolivia,2012/12,DROUGHT,2,,,,,,2205,,,
Bolivia,2012/12,ELECTRICSTORM,3,6,1,,,,,15,,
Bolivia,2012/12,EPIDEMIC,20,57,43546,,,,43546,,,
Bolivia,2012/12,FLOOD,4,,,,4,,,1250,,
Bolivia,2012/12,FLUJOLODO,1,1,,,,15,75,,,
Bolivia,2012/12,HAILSTORM,9,,,,,7,5720,5940,,
Bolivia,2012/12,SPATE,12,3,,,3,32,6555,3685,,
Bolivia,2013/01,ACCIDENT,1,10,,,,,50,,,
Bolivia,2013/01,Desbordamiento,3,,,,,,8410,,,
Bolivia,2013/01,DROUGHT,2,,,,,,5085,,,
Bolivia,2013/01,FLOOD,7,,,,,305,29560,,,
Bolivia,2013/01,FROST,3,,,,,,9395,,,
Bolivia,2013/01,HAILSTORM,10,1,,,,,30930,,,
Bolivia,2013/01,LANDSLIDE,6,,,,,368,10460,,,
Bolivia,2013/01,SPATE,20,,,,,28,42875,,,
Bolivia,2013/01,STRONGWIND,2,,,,,20,535,,,
Bolivia,2013/02,Desbordamiento,2,,,,,8,4350,,,
Bolivia,2013/02,DROUGHT,5,,,,,,14550,,,
Bolivia,2013/02,FLOOD,6,,,,,7,25010,,,
Bolivia,2013/02,HAILSTORM,4,,,,,,6165,,,
Bolivia,2013/02,LANDSLIDE,2,,,,,60,1050,,,
Bolivia,2013/02,SPATE,9,,,,,,22065,,,
Bolivia,2013/02,STRONGWIND,1,,,,,,45,,,
Bolivia,2013/03,Desbordamiento,1,,,,2,,2815,,,
Bolivia,2013/03,DROUGHT,8,,,,,,33805,,,
Bolivia,2013/03,FLOOD,12,,,,,44,22070,,,
Bolivia,2013/03,FROST,1,,,,,,7125,,,
Bolivia,2013/03,HAILSTORM,2,,,,,,7385,,,
Bolivia,2013/03,SPATE,2,,,,,18,4815,,,
Bolivia,2013/03,STRONGWIND,1,,,,,31,155,,,
Bolivia,2013/04,Desbordamiento,2,,,,,,1810,,,
Bolivia,2013/04,DROUGHT,11,,,,,,48525,,,
Bolivia,2013/04,FLOOD,1,,,,,,500,,,
Bolivia,2013/05,DROUGHT,15,,,,,,89070,,,
Bolivia,2013/05,FROST,1,,,,,,795,,,
Bolivia,2013/06,DROUGHT,14,,,,,,65415,,,
Bolivia,2013/06,HAILSTORM,1,,,,,,1935,,,
Bolivia,2013/06,SNOWSTORM,2,,,,,,4470,,,
Bolivia,2013/07,DROUGHT,22,,,,,,69830,,,
Bolivia,2013/07,FROST,3,,,,,,4520,,,
Bolivia,2013/07,HAILSTORM,1,,,,,,185,,,
Bolivia,2013/07,STRONGWIND,1,,,,2,4,1250,,,
Bolivia,2013/08,DROUGHT,9,,,,,,33370,,,
Bolivia,2013/08,HAILSTORM,1,,,,,,2330,,,
Bolivia,2013/08,SNOWSTORM,2,,,,,,7125,,,
Bolivia,2013/08,SPATE,1,,,,,,1245,,,
Bolivia,2013/08,STRONGWIND,1,,,,,20,125,,,
Bolivia,2013/09,DROUGHT,2,,,,,,10600,,,
Bolivia,2013/09,FORESTFIRE,1,,,,,,175,,,
Bolivia,2013/09,STRONGWIND,1,,,,,30,1550,,,
Bolivia,2013/10,DROUGHT,2,,,,,,4525,,,
Bolivia,2013/10,EARTHQUAKE,1,,,,,55,100,,,
Bolivia,2013/11,FLOOD,1,,,,,,520,,,
Bolivia,2013/11,FROST,1,,,,,,2545,,,
Bolivia,2013/12,FLOOD,5,,,,5,385,14980,,,
Bolivia,2013/12,HAILSTORM,3,,,,,,5575,,,
Bolivia,2013/12,LANDSLIDE,1,,,,,244,4790,,,
Bolivia,2013/12,SPATE,5,,,,,46,18075,,,
Bolivia,2014/01,Desbordamiento,9,2,,,10,360,34380,,,
Bolivia,2014/01,FLOOD,43,2,,,5,691,181530,,,
Bolivia,2014/01,FROST,2,,,,,,6185,,,
Bolivia,2014/01,HAILSTORM,11,2,,,44,4,44100,,,
Bolivia,2014/01,LANDSLIDE,2,,,,4,38,5320,,,
Bolivia,2014/01,SPATE,26,3,55,,60,93,86170,,,
Bolivia,2014/01,STRONGWIND,2,,,,2,25,2495,,,
Bolivia,2014/02,Desbordamiento,2,,,,,5,8830,,,
Bolivia,2014/02,DROUGHT,2,,,,,,5350,,,
Bolivia,2014/02,FLOOD,102,,,,,37,143565,,,
Bolivia,2014/02,FROST,2,,,,,,7480,,,
Bolivia,2014/02,HAILSTORM,3,,,,,,7450,,,
Bolivia,2014/02,SPATE,3,14,,,307,10,2950,,,
Bolivia,2014/03,DROUGHT,2,,,,,,5165,,,
Bolivia,2014/03,FLOOD,92,,,,,,67755,,,
Bolivia,2014/03,HAILSTORM,2,,,,,,7025,,,
Bolivia,2014/03,SPATE,4,,,,,,3800,,,
Bolivia,2014/03,STRONGWIND,1,,,,,73,225,,,
Bolivia,2014/04,DROUGHT,6,,,,,,17670,,,
Bolivia,2014/04,FLOOD,54,,,,,,30950,,,
Bolivia,2014/04,HAILSTORM,1,,,,,,3090,,,
Bolivia,2014/04,SPATE,2,,,,,,275,,,
Bolivia,2014/05,FLOOD,5,,,,,,4165,,,
Bolivia,2014/05,FROST,2,,,,,,7515,,,
Bolivia,2014/05,SPATE,2,,,,,,3700,,,
Bolivia,2014/06,FLOOD,5,,,,,,6085,,,
Bolivia,2014/06,SPATE,1,,,,,,1750,,,
Bolivia,2014/07,Desbordamiento,1,,,,,,3800,,,
Bolivia,2014/07,FLOOD,11,,,,,45,5940,,,
Bolivia,2014/07,FROST,1,,,,,,4400,,,
Bolivia,2014/08,Desbordamiento,2,,,,22,51,5985,,,
Bolivia,2014/08,FLOOD,5,,,,,,5675,,,
Bolivia,2014/08,FROST,7,,,,,,30105,,,
Bolivia,2014/09,FLOOD,1,,,,,,2250,,,
Bolivia,2014/09,FROST,2,,,,,,9220,,,
Bolivia,2014/09,HAILSTORM,1,,,,,,2800,,,
Bolivia,2014/10,FLOOD,3,,,,,,8150,,,
Bolivia,2014/10,FROST,1,,,,,,8705,,,
Bolivia,2014/11,FROST,1,,,,,,7500,,,
Bolivia,2014/12,Desbordamiento,2,,,,,23,5425,,,
Bolivia,2014/12,FLOOD,4,,,,,,20505,,,
Bolivia,2014/12,LANDSLIDE,1,,,,,15,3500,,,
Bolivia,2014/12,SPATE,2,,,,,,7330,,,
Bolivia,2015/01,Desbordamiento,4,,,,,50,8615,,,
Bolivia,2015/01,FLOOD,3,,,,,100,10650,,,
Bolivia,2015/01,FROST,1,,,,,,11860,,,
Bolivia,2015/01,HAILSTORM,3,,,,,,15015,,,
Bolivia,2015/01,SPATE,2,,,,,,15580,,,
Bolivia,2015/02,FLOOD,1,,,,,,7985,,,
Bolivia,2015/02,FROST,1,,,,,,8500,,,
Bolivia,2015/02,HAILSTORM,1,,,,,,1605,,,
Bolivia,2015/02,SPATE,2,,,,,,7825,,,
Bolivia,2015/03,LANDSLIDE,1,,,,,,45,,,
Bolivia,2015/04,HAILSTORM,1,,,,,,550,,,
Bolivia,2015/05,DROUGHT,1,,,,,,1415,,,
Bolivia,2015/05,POLLUTION,2,,,,,,10000,,,
Bolivia,2015/06,DROUGHT,1,,,,,,190,,,
Bolivia,2015/06,LANDSLIDE,1,,,,,35,125,,,
Bolivia,2015/06,STRONGWIND,1,,,,,,4130,,,
Bolivia,2015/07,EPIDEMIC,1,,,,,,1520,,,
Bolivia,2015/07,SNOWSTORM,1,,,,,,5725,,,
Bolivia,2015/08,DROUGHT,1,,,,,,2005,,,
Bolivia,2015/08,SNOWSTORM,3,,,,,116,10765,,,
Bolivia,2015/09,DROUGHT,2,,,,,,14420,,,
Bolivia,2015/10,DROUGHT,1,,,,,,2755,,,
Bolivia,2015/11,DROUGHT,1,,,,,,385,,,
,TOTAL,,5498,2848,231339,264,9266,21121,5318636,1123451,1430,55271
